epoch,loss,nmi,ari,q,dbi
2,-0.0002132062363671139,0.4414498387359721,0.32415681053740375,0.6280732357109904,5.7694491358638995
4,-0.0002193237014580518,0.4435604761129699,0.325760377121842,0.6276916837980329,5.767040428989989
6,-0.00022368226200342178,0.44438713060383456,0.32663881722756183,0.6274935130072264,5.732891576479166
8,-0.0002270865225000307,0.44562746133173936,0.3274753912093591,0.6268493906297541,5.7169545149871155
10,-0.00023019526270218194,0.449003241604579,0.32993382846146585,0.627594150958866,5.700360086198684
12,-0.00023354694712907076,0.4462694734225801,0.3278538870949313,0.6281235457124965,5.659802240843689
14,-0.0002377232740400359,0.4457709224709359,0.3271758262263652,0.6280932484301054,5.649376890247953
16,-0.00024323856632690877,0.4449815414986937,0.3272814544604004,0.6288234165254588,5.634115809751153
18,-0.0002503371797502041,0.44754108164236955,0.3283136926656792,0.6325979948368262,5.604937079657505
20,-0.0002590507210697979,0.4528637855207522,0.33366654680026847,0.6325177465254689,5.559460569675609
22,-0.00026940187672153115,0.45640939974043804,0.33693396702768813,0.6373375272334518,5.497916058478624
24,-0.0002814815961755812,0.4607715019952849,0.3402157452409026,0.6405116701254867,5.4358858688699465
26,-0.00029527238802984357,0.4601052659318238,0.3388769112313866,0.6413870067160891,5.367995193694937
28,-0.00031063874484971166,0.46336868193521125,0.3409245208997342,0.6510044374749527,5.292875610514002
30,-0.0003276965580880642,0.4628713072984356,0.33672338749647035,0.6555320324838559,5.20581661750352
32,-0.0003470267984084785,0.4687935194437538,0.338074828024132,0.6577914415490038,5.11050174618317
34,-0.00036944603198207915,0.4732342516653054,0.3363650951548,0.6686529454917428,4.991080992574708
36,-0.0003955297579523176,0.4741180090425568,0.3377055792280626,0.6725926511715931,4.863227656348943
38,-0.0004253647057339549,0.48148014028448527,0.3548468072061836,0.679813491509079,4.675368485316746
40,-0.0004585190035868436,0.4871535875827002,0.39549345717462425,0.6828709324283013,4.416896050588674
42,-0.0004943733802065253,0.5033569253857413,0.43650792251114884,0.6893066998204133,3.803650946389817
44,-0.000530997640453279,0.5135104234026483,0.45571040981018335,0.6935746320423771,3.3230684606422054
46,-0.0005639775190502405,0.5212742975839325,0.46391413744425475,0.7006911729083136,3.452793791065787
48,-0.0005924046854488552,0.5262183684992313,0.4683115723063742,0.7028167570104824,3.3120545580642045
50,-0.0006174308364279568,0.5305158163762334,0.47557147099937425,0.7070319741149209,3.1599914717008932
52,-0.000639044854324311,0.5429740097962533,0.4908387697307045,0.715303168104974,3.0227019611103696
54,-0.0006578719476237893,0.5548017515656192,0.5087568339286248,0.7247154999030057,2.8591763092189675
56,-0.0006768362945877016,0.558479218688662,0.5173794050503957,0.7326713724137643,2.6931518302312862
58,-0.0006957885343581438,0.5682473585439869,0.5244652267158986,0.7393104798012613,2.5510564993327387
60,-0.000711727945599705,0.5735140327471533,0.5291515214846614,0.7444331974359022,2.442876457684359
62,-0.0007234233780764043,0.5756821539339213,0.5281781722700756,0.7481378299478154,2.3463614025615724
64,-0.0007328852661885321,0.5736818033861874,0.5221319312152376,0.7516066533980843,2.23760644601734
66,-0.0007406098884530365,0.574997344813617,0.5266585432959994,0.7547805270607142,2.140061504819406
68,-0.0007462556823156774,0.5757326844181911,0.5253658315714377,0.7565023209010613,2.065805695259951
70,-0.0007503491942770779,0.5733387826805606,0.5221914868232701,0.7585216311827097,2.0052331103783243
72,-0.0007536853663623333,0.5709096888832528,0.5224849915229323,0.7591355101236719,1.938327707881675
74,-0.0007557996432296932,0.5684257170525299,0.5210942159209695,0.7601079667350199,1.8880443462738106
76,-0.0007581672980450094,0.5675006474647977,0.5202745863311371,0.761714350903699,1.8817059313716515
78,-0.000759909744374454,0.56635558075524,0.5175586322283622,0.7633994039045587,1.873730314308915
80,-0.0006793104112148285,0.46572623817021036,0.29311484118511266,0.6989140075536437,1.7497248517877828
82,-0.000666572421323508,0.5008394261905829,0.3466920695675899,0.7376547907541884,1.2708548730129452
84,-0.0007389007951132953,0.5076524424794535,0.3551931173377023,0.7521565993296403,0.9648890883632981
86,-0.0007517266785725951,0.509304393709688,0.3572728057857295,0.7567933399393854,0.9216471149946303
88,-0.000754953536670655,0.5092528678573195,0.35578474544048316,0.7573802959398339,0.9577234896254898
90,-0.0007556164055131376,0.50826095467782,0.35486674397551776,0.7583277142165044,1.0543133462847196
92,-0.0007556079654023051,0.5078014442828038,0.353985688253279,0.759416908697919,1.073530954978156
94,-0.0007571142050437629,0.5087189556763945,0.3549458413692026,0.7608840833155164,1.0332559924420752
