epoch,loss,nmi,ari,q,dbi
250,-0.0007773079560138285,0.3267493902955669,0.3193713077954778,0.7788779522162953,0.5297712006388849
252,-0.0007778856670483947,0.32860069511929146,0.32026371616155996,0.776740669622036,0.5145268637829039
254,-0.0007702079019509256,0.3305692188291399,0.32065006606698593,0.7751171485293163,0.5578603982099912
256,-0.0007737096166238189,0.3303212509145869,0.31722625848522457,0.7757798673249712,0.5373201125714576
258,-0.0007734422106295824,0.3323114156005613,0.31912164217967487,0.7771305453714314,0.54500250312414
260,-0.0007738769054412842,0.3256380271494505,0.3130836389676467,0.7715539491322303,0.5532372329686526
262,-0.0007573662442155182,0.3266492705194271,0.3158547411809627,0.7611947692510833,0.5563570936952695
264,-0.0007642204291187227,0.3166421995841491,0.30431756712819824,0.7658421499578392,0.6053501611308547
266,-0.0007584508275613189,0.3221408311964496,0.3127342030347219,0.7661416812865045,0.6577141182388717
268,-0.0007690705242566764,0.3267697480349452,0.3169566261538506,0.7710499845951181,0.556050443066224
270,-0.0007698805420659482,0.3261357019739432,0.3160938941871238,0.7727173265927644,0.5442597797026633
272,-0.0007728895870968699,0.3275039802025277,0.31866843804853506,0.7743061722227198,0.5640741423443483
274,-0.000772920495364815,0.32860810173788185,0.32044832181348865,0.7735941790394767,0.5477271703861495
276,-0.0007735844701528549,0.3314799953269482,0.3225293404000946,0.774521222831039,0.5242608935432889
278,-0.0007731160731054842,0.33299966002156384,0.3228217994041912,0.7726731196005695,0.5797081937819251
280,-0.0007618849049322307,0.32872558084382697,0.3225982854774164,0.7547279522935127,0.7481153987704602
282,-0.0007629067986272275,0.3330341492686387,0.3272498656867371,0.7653955917713993,0.6708377215273158
284,-0.0007674124208278954,0.3359406097178941,0.333972236011082,0.7708723844518024,0.6318799805956381
286,-0.0007701521972194314,0.3357077307179292,0.3352856413720447,0.7728280129864313,0.6175665735099096
288,-0.000771247548982501,0.33464871341739744,0.3331074786509938,0.7731678180432479,0.6303486763166232
290,-0.0007699905545450747,0.3323645302850715,0.33222563970838076,0.7704412938865397,0.6027063406253009
292,-0.0007703991723246872,0.3314186082678867,0.328321917764553,0.7721935750831631,0.6371930845561006
294,-0.0007716219406574965,0.3300166188074345,0.3271436792139473,0.7732809657432488,0.5805999723317388
296,-0.0007726754993200302,0.3285547005852981,0.3252983402363228,0.7741936277840753,0.6086083769141033
298,-0.0007722527952864766,0.32688575832104905,0.32124992554350723,0.7738049344269384,0.5730124883366375
300,-0.0007743890164420009,0.3263641337157334,0.32193878926585895,0.7747505827987311,0.570005651711036
