epoch,loss,nmi,ari,q,dbi
2,-0.00013944706006441265,0.315278418017008,0.2813045174707468,0.6852404483940313,6.645375412342784
4,-0.00014713975542690605,0.3118899431776481,0.28217277049206346,0.6911339016280528,6.594032151094351
6,-0.00015437234833370894,0.3171203792949036,0.2859866661859697,0.690180772815441,6.51752256256622
8,-0.00016213742492254823,0.3191716671071998,0.28887050224825467,0.6925772888797601,6.427440139296965
10,-0.00017198272689711303,0.32019991660110847,0.29165585578229486,0.6906064581589506,6.354410762245073
12,-0.0001857544993981719,0.3234729756439844,0.2956729593105467,0.6906830964816639,6.26228943083114
14,-0.0002054551150649786,0.32791219720889414,0.30311932749929404,0.6932700983518706,6.14009783891726
16,-0.0002326193789485842,0.32708580507785867,0.30517118205203464,0.6888946678645668,5.986757305411739
18,-0.0002679415629245341,0.3326751371840385,0.31708302710189673,0.6934982759273044,5.805803440616203
20,-0.00031224850681610405,0.3363010486231354,0.322206825421321,0.6986540370443012,5.536474282963072
22,-0.00036502539296634495,0.34112298322647305,0.32529651520068453,0.6978586731416075,5.206940956862429
24,-0.00042204014607705176,0.3420482551635017,0.32687621469843897,0.6978598796643204,4.857631479487047
26,-0.00047630351036787033,0.3501288718753695,0.33808215269724806,0.7040337529072371,4.597876841951563
28,-0.0005238690646365285,0.35886249128978925,0.34780997415077525,0.7102852055605833,4.324869261352261
30,-0.0005663840565830469,0.37351423576410414,0.3638271629381428,0.7193128911064025,4.0154224523028725
32,-0.0006070206873118877,0.37882819774473675,0.36886944320875575,0.7319544500032431,3.616717223176029
34,-0.0006465876358561218,0.3853795573536151,0.37471827233531746,0.7443829128585593,3.3047542742074003
36,-0.0006838948465883732,0.3885093089558489,0.3762077679640556,0.7598001255169708,2.994353637592439
38,-0.0007153843180276453,0.39127581794486477,0.37638464220061657,0.7705105482902511,2.7247603938955707
40,-0.0007378013106063008,0.3902439819879397,0.3753484463234623,0.776645692154089,2.518125052424509
42,-0.0007523696986027062,0.3897240550779623,0.37453857320567147,0.7798542703954461,2.4111973356476195
44,-0.0007627016166225076,0.39127320788857384,0.3756722685577512,0.783783721827212,2.3541544606566003
46,-0.0007691618520766497,0.3906870914759708,0.37548450092916735,0.7858145167268448,2.308461506994574
48,-0.0007730724173597991,0.39024392015906856,0.37486271284266093,0.7865831923471326,2.2700830821113307
50,-0.0007753346581012011,0.38862480305472064,0.37319071772724915,0.7869505061217996,2.215025770567484
52,-0.0007784572662785649,0.38806566173373985,0.372590138732528,0.7872483241882129,2.1716146141819785
54,-0.0007796665886417031,0.38723938039266836,0.37132521784943856,0.7884912597564252,2.141416461700874
56,-0.0007822904735803604,0.3856513877681276,0.36947978200786413,0.7891652957351256,2.1224531116800693
58,-0.0007836999138817191,0.38448088347780973,0.36861354645094113,0.7893247497768415,2.1025025810616644
60,-0.000784779607784003,0.38357404735963996,0.36806682789895867,0.7897220335756931,2.05631289622798
62,-0.0007859723409637809,0.3833447279816235,0.36768376125832125,0.789730817061042,2.060616131536612
64,-0.0007869357359595597,0.3823955417321897,0.3676957213996672,0.7905430240208055,1.9830401945765497
66,-0.0007877822499722242,0.3820195004232011,0.3669973904850137,0.7905430240208055,1.9600813043416245
68,-0.0007884331862442195,0.38287211462054355,0.3676579474571768,0.7906037362437106,1.9157910508536935
70,-0.0007890650886110961,0.38133809712774597,0.3663199549445641,0.7908490705721195,1.8684582256846496
72,-0.0007899542106315494,0.37972002647955655,0.36463959207854424,0.7913809540448047,1.838605230748306
74,-0.0007903306395746768,0.37912989778174555,0.36425925603425646,0.7914838945626558,1.770549765386034
76,-0.000790740770753473,0.37940728494947784,0.3647791836191314,0.7917852356753902,1.7317390694937713
78,-0.0007913120789453387,0.3794857071113476,0.36461677360217254,0.7920213280398195,1.6891639422007392
80,-0.000790622434578836,0.3854684058016175,0.39031858729235,0.7577968875960971,1.712602296448221
82,-0.0004269224009476602,0.3620117321806252,0.3376377977427362,0.7649284744379342,1.449028070002364
84,-0.000737236172426492,0.37018991243966004,0.33868323398576616,0.7827095787865123,1.1556014418956546
86,-0.0007775530102662742,0.36571737793554093,0.33468842049222924,0.790208165707111,0.9834391849333405
88,-0.0007885571103543043,0.3663194748046584,0.33634875956976795,0.7939265963164186,0.918422112621181
90,-0.0007912053260952234,0.3664929848074681,0.3372481011133751,0.7949816039068943,0.9050501330508268
92,-0.0007913656299933791,0.3668490462591112,0.33802955508189064,0.7952985574235316,0.9038367711334008
94,-0.0007910949643701315,0.3666130566991572,0.3379710156797486,0.7958138874045979,0.8991249084068381
